13078.75	2005	10	22	18	0	0	112.5
13079	2005	10	23	0	0	0	90
13079.04	2005	10	23	1	0	0	90
13079.08	2005	10	23	2	0	0	112.5
13079.12	2005	10	23	3	0	0	90
13079.17	2005	10	23	4	0	0	90
13079.21	2005	10	23	5	0	0	0
13079.25	2005	10	23	6	0	0	22.5
13079.29	2005	10	23	7	0	0	292.5
13079.33	2005	10	23	8	0	0	180
13079.38	2005	10	23	9	0	0	270
13079.42	2005	10	23	10	0	0	292.5
13079.46	2005	10	23	11	0	0	292.5
13079.5	2005	10	23	12	0	0.447	337.5
13079.54	2005	10	23	13	0	0	0
13079.58	2005	10	23	14	0	0.447	0
13079.62	2005	10	23	15	0	0	0
13079.67	2005	10	23	16	0	0	270
13079.71	2005	10	23	17	0	0	337.5
13079.75	2005	10	23	18	0	0	22.5
13079.79	2005	10	23	19	0	0	90
13079.83	2005	10	23	20	0	0	0
13080	2005	10	24	0	0	0	247.5
13080.04	2005	10	24	1	0	0	337.5
13080.08	2005	10	24	2	0	0	315
13080.12	2005	10	24	3	0	0	315
13080.17	2005	10	24	4	0	0	315
13080.21	2005	10	24	5	0	0	315
13080.25	2005	10	24	6	0	0	315
13080.29	2005	10	24	7	0	0	315
13080.33	2005	10	24	8	0	0	315
13080.38	2005	10	24	9	0	0	292.5
13080.42	2005	10	24	10	0	0	292.5
13080.46	2005	10	24	11	0	0	225
13080.5	2005	10	24	12	0	0	0
13080.54	2005	10	24	13	0	0	112.5
13080.58	2005	10	24	14	0	0	112.5
13080.62	2005	10	24	15	0	0	202.5
13080.67	2005	10	24	16	0	0	337.5
13080.71	2005	10	24	17	0	0.447	90
13080.75	2005	10	24	18	0	0	112.5
13080.79	2005	10	24	19	0	0	112.5
13080.83	2005	10	24	20	0	0.447	90
13080.88	2005	10	24	21	0	0	112.5
13080.92	2005	10	24	22	0	0	90
13080.96	2005	10	24	23	0	0	90
13081	2005	10	25	0	0	0	90
13081.04	2005	10	25	1	0	0	90
13081.08	2005	10	25	2	0	0	90
13081.12	2005	10	25	3	0	0	90
13081.17	2005	10	25	4	0	0	112.5
13081.21	2005	10	25	5	0	0	112.5
13081.25	2005	10	25	6	0	0.447	112.5
13081.29	2005	10	25	7	0	0	90
13081.33	2005	10	25	8	0	0	90
13081.38	2005	10	25	9	0	0	112.5
13081.42	2005	10	25	10	0	0	90
13081.46	2005	10	25	11	0	0	90
13081.5	2005	10	25	12	0	0.447	112.5
13081.54	2005	10	25	13	0	0.894	112.5
13081.58	2005	10	25	14	0	0.447	90
13081.62	2005	10	25	15	0	0.447	0
13081.67	2005	10	25	16	0	0	22.5
13081.71	2005	10	25	17	0	0	22.5
13081.75	2005	10	25	18	0	0	90
13081.79	2005	10	25	19	0	0.447	0
13081.83	2005	10	25	20	0	0	0
13081.88	2005	10	25	21	0	0	112.5
13081.92	2005	10	25	22	0	0	90
13081.96	2005	10	25	23	0	0.447	90
13082	2005	10	26	0	0	0	112.5
13082.04	2005	10	26	1	0	0	180
13082.08	2005	10	26	2	0	0.447	180
13082.12	2005	10	26	3	0	0	202.5
13082.17	2005	10	26	4	0	0	-99.9
13082.21	2005	10	26	5	0	0	202.5
13082.25	2005	10	26	6	0	0	202.5
13082.29	2005	10	26	7	0	0	202.5
13082.33	2005	10	26	8	0	0	-99.9
13082.38	2005	10	26	9	0	0	202.5
13082.42	2005	10	26	10	0	0.447	0
13082.46	2005	10	26	11	0	0.447	0
13082.5	2005	10	26	12	0	0	112.5
13082.54	2005	10	26	13	0	0	292.5
13082.58	2005	10	26	14	0	0.447	337.5
13082.62	2005	10	26	15	0	0	0
13082.67	2005	10	26	16	0	0	112.5
13082.71	2005	10	26	17	0	0.447	90
13082.75	2005	10	26	18	0	0.447	90
13082.79	2005	10	26	19	0	0	90
13082.83	2005	10	26	20	0	0	90
13082.88	2005	10	26	21	0	0	90
13082.92	2005	10	26	22	0	0	-99.9
13082.96	2005	10	26	23	0	0	90
